,18,"m",18,"Mario","Pestano","ESP"
,18,"m",19,"Vikas","Gowda","IND"
,18,"m",20,"Julian","Wruck","AUS"
,19,"m",1,"Pawel","Fajdek","POL"
,19,"m",2,"Krisztián","Pars","HUN"
,19,"m",3,"Mostafa","Elgamel","EGY"
,19,"m",4,"Dilshod","Nazarov","TJK"
,19,"m",5,"Pavel","Kryvitski","BLR"
,19,"m",6,"Sergej","Litvinov","RUS"
,19,"m",7,"Marcel","Lomnický","SVK"
,19,"m",8,"Quentin","Bigot","FRA"
,19,"m",9,"Szymon","Ziólkowski","POL"
,19,"m",10,"Serghei","Marghiev","MDA"
,19,"m",11,"Olexiy","Sokyrskiyy","UKR"
,19,"m",12,"David","Söderberg","FIN"
,19,"m",13,"Primož","Kozmus","SLO"
,19,"m",14,"Yury","Shayunou","BLR"
,19,"m",15,"Conor","McCullough","USA"
,19,"m",16,"Denis","Lukyanov","RUS"
,19,"m",17,"Yevhen","Vynohradov","UKR"
,19,"m",18,"Pavel","Bareisha","BLR"
,19,"m",19,"Markus","Esser","GER"
,19,"m",20,"Siarhei","Kalamoyets","BLR"
,20,"m",1,"Ihab","Abdelrahman El Sayed","EGY"
,20,"m",2,"Qinggang","Zhao","CHN"
,20,"m",3,"Antti","Ruuskanen","FIN"
,20,"m",4,"Thomas","Röhler","GER"
,20,"m",5,"Vítezslav","Veselý","CZE"
,20,"m",6,"Ryohei","Arai","JPN"
,20,"m",7,"Tero","Pitkämäki","FIN"
,20,"m",8,"Zigismunds","Sirmais","LAT"
,20,"m",9,"Andreas","Hofmann","GER"
,20,"m",10,"Dmitri","Tarabin","RUS"
,20,"m",11,"Keshorn","Walcott","TTO"
,20,"m",12,"Petr","Frydrych","CZE"
,20,"m",13,"Lassi","Etelätalo","FIN"
,20,"m",14,"Patrik","Zenúch","SVK"
,20,"m",15,"Lukasz","Grzeszczuk","POL"
,20,"m",16,"Julius","Yego","KEN"
,20,"m",17,"Kim","Amb","SWE"
,20,"m",18,"Tim","Glover","USA"
,20,"m",19,"Ari","Mannio","FIN"
,20,"m",20,"Ivan","Zaytsev","UZB"
,22,"m",1,"Andrei","Krauchanka","BLR"
,22,"m",2,"Kevin","Mayer","FRA"
,22,"m",3,"Trey","Hardee","USA"
,22,"m",4,"Ilya","Shkurenev","RUS"
,22,"m",5,"Eelco","Sintnicolaas","NED"
,22,"m",6,"Arthur","Abele","GER"
,22,"m",7,"Kai","Kazmirek","GER"
,22,"m",8,"Rico","Freimuth","GER"
,22,"m",9,"Yordani","García","CUB"
,22,"m",10,"Larbi","Bourrada","ALG"
,22,"m",11,"Keisuke","Ushiro","JPN"
,22,"m",12,"Damian","Warner","CAN"
,22,"m",13,"Oleksiy","Kasyanov","UKR"
,22,"m",14,"Pelle","Rietveld","NED"
,22,"m",15,"Willem","Coertzen","RSA"
,22,"m",16,"Gaël","Quérin","FRA"
,22,"m",17,"Sergey","Sviridov","RUS"
,22,"m",18,"Thomas","van der Plaetsen","BEL"
,22,"m",19,"Maicel","Uibo","EST"
,22,"m",20,"Garrett","Scantling","USA"
,23,"m",1,"Yusuke","Suzuki","JPN"
,23,"m",3,"Eiki","Takahashi","JPN"
,23,"m",5,"Zelin","Cai","CHN"
,23,"m",7,"Hyunsub","Kim","KOR"
,23,"m",9,"Zhen","Wang","CHN"
,23,"m",11,"Aleksandr","Ivanov","RUS"
,23,"m",13,"Nazar","Kovalenko","UKR"
,23,"m",15,"Denis","Strelkov","RUS"
,23,"m",17,"Matej","Tóth","SVK"
,23,"m",19,"Isamu","Fujisawa","JPN"
,23,"m",21,"Omar","Segura","MEX"
,23,"m",23,"Evan","Dunfee","CAN"
,23,"m",25,"Iñaki","Gómez","CAN"
,23,"m",27,"Benjamin","Thorne","CAN"
,23,"m",29,"Andrii","Kovenko","UKR"
,23,"m",31,"Takumi","Saito","JPN"
,23,"m",33,"Ding","Chen","CHN"
,23,"m",35,"Caio","Bonfim","BRA"
,23,"m",37,"Koichiro","Morioka","JPN"
,23,"m",39,"Petr","Trofimov","RUS"
,23,"m",41,"Hirooki","Arai","JPN"
,23,"m",43,"Kevin","Campion","FRA"
,24,"m",1,"Yohann","Diniz","FRA"
,24,"m",2,"Matej","Tóth","SVK"
,24,"m",3,"Ivan","Noskov","RUS"
,24,"m",4,"Mikhail","Ryzhov","RUS"
,24,"m",5,"Takayuki","Tanii","JPN"
,24,"m",6,"Hirooki","Arai","JPN"
,24,"m",7,"Aleksandr","Yargunkin","RUS"
,24,"m",8,"Jared","Tallent","AUS"
,24,"m",9,"Horacio","Nava","MEX"
,24,"m",10,"Takuya","Yoshida","JPN"
,24,"m",11,"Yuki","Yamazaki","JPN"
,24,"m",12,"Ivan","Banzeruk","UKR"
,24,"m",13,"Igor","Glavan","UKR"
,24,"m",14,"Marco","De Luca","ITA"
,24,"m",15,"Rafal","Augustyn","POL"
,24,"m",16,"Roman","Yevstifeyev","RUS"
,24,"m",17,"Jesús","Ángel García","ESP"
,24,"m",18,"Alexey","Bartsaykin","RUS"
,24,"m",19,"Oleksiy","Kazanin","UKR"
,24,"m",20,"Zhendong","Wang","CHN"
